Nx_nodes= 41, Ny_nodes= 41
X	Y	U	V	P
3.000000e-01	8.000000e-01	1.935849e-01	2.009261e-01	-4.094347e-02
3.250000e-01	8.000000e-01	2.055312e-01	1.824738e-01	-4.608293e-02
3.500000e-01	8.000000e-01	2.155693e-01	1.630390e-01	-5.119413e-02
3.750000e-01	8.000000e-01	2.238156e-01	1.433195e-01	-5.607401e-02
4.000000e-01	8.000000e-01	2.304017e-01	1.237892e-01	-6.055764e-02
4.250000e-01	8.000000e-01	2.354423e-01	1.047289e-01	-6.451658e-02
4.500000e-01	8.000000e-01	2.390169e-01	8.627195e-02	-6.785352e-02
4.750000e-01	8.000000e-01	2.411663e-01	6.844868e-02	-7.049607e-02
5.000000e-01	8.000000e-01	2.418948e-01	5.122502e-02	-7.239136e-02
5.250000e-01	8.000000e-01	2.411768e-01	3.453073e-02	-7.350219e-02
5.500000e-01	8.000000e-01	2.389623e-01	1.827894e-02	-7.380472e-02
5.750000e-01	8.000000e-01	2.351816e-01	2.378809e-03	-7.328742e-02
6.000000e-01	8.000000e-01	2.297479e-01	-1.325630e-02	-7.195120e-02
6.250000e-01	8.000000e-01	2.225596e-01	-2.870307e-02	-6.981073e-02
6.500000e-01	8.000000e-01	2.135014e-01	-4.402444e-02	-6.689678e-02
6.750000e-01	8.000000e-01	2.024507e-01	-5.926774e-02	-6.325979e-02
7.000000e-01	8.000000e-01	1.892868e-01	-7.446930e-02	-5.897431e-02
7.250000e-01	8.000000e-01	1.739119e-01	-8.967192e-02	-5.414356e-02
7.500000e-01	8.000000e-01	1.562806e-01	-1.049756e-01	-4.890225e-02
7.750000e-01	8.000000e-01	1.364485e-01	-1.206531e-01	-4.341413e-02
8.000000e-01	8.000000e-01	1.146131e-01	-1.374118e-01	-3.785952e-02
8.250000e-01	8.000000e-01	9.113383e-02	-1.569629e-01	-3.240680e-02
8.500000e-01	8.000000e-01	6.637677e-02	-1.833066e-01	-2.716480e-02
8.750000e-01	8.000000e-01	4.024628e-02	-2.249917e-01	-2.212073e-02
9.000000e-01	8.000000e-01	1.161636e-02	-2.962318e-01	-1.709501e-02
9.250000e-01	8.000000e-01	-1.980508e-02	-4.077322e-01	-1.182881e-02
9.500000e-01	8.000000e-01	-4.659627e-02	-5.310710e-01	-6.476736e-03
9.750000e-01	8.000000e-01	-4.598335e-02	-5.133044e-01	-2.355118e-03
1.000000e+00	8.000000e-01	0.000000e+00	-2.192875e-01	-2.398657e-03
0.000000e+00	8.250000e-01	0.000000e+00	5.352236e-03	-2.251295e-02
2.500000e-02	8.250000e-01	1.410904e-03	2.850132e-02	-2.207858e-02
5.000000e-02	8.250000e-01	7.339430e-03	6.811572e-02	-2.177555e-02
7.500000e-02	8.250000e-01	1.908760e-02	1.119681e-01	-2.118770e-02
1.000000e-01	8.250000e-01	3.603147e-02	1.527003e-01	-2.032776e-02
1.250000e-01	8.250000e-01	5.638964e-02	1.849616e-01	-1.943920e-02
1.500000e-01	8.250000e-01	7.852035e-02	2.068685e-01	-1.891458e-02
1.750000e-01	8.250000e-01	1.013256e-01	2.190430e-01	-1.913615e-02
2.000000e-01	8.250000e-01	1.240694e-01	2.230389e-01	-2.036043e-02
2.250000e-01	8.250000e-01	1.461561e-01	2.204507e-01	-2.267977e-02
2.500000e-01	8.250000e-01	1.670525e-01	2.126797e-01	-2.603496e-02
2.750000e-01	8.250000e-01	1.863126e-01	2.009607e-01	-3.025164e-02
3.000000e-01	8.250000e-01	2.036216e-01	1.864049e-01	-3.508498e-02
3.250000e-01	8.250000e-01	2.188128e-01	1.699955e-01	-4.026290e-02
3.500000e-01	8.250000e-01	2.318480e-01	1.525572e-01	-4.552054e-02
3.750000e-01	8.250000e-01	2.427781e-01	1.347329e-01	-5.062235e-02
4.000000e-01	8.250000e-01	2.516987e-01	1.169824e-01	-5.537227e-02
4.250000e-01	8.250000e-01	2.587145e-01	9.960106e-02	-5.961488e-02
4.500000e-01	8.250000e-01	2.639155e-01	8.275171e-02	-6.323134e-02
4.750000e-01	8.250000e-01	2.673642e-01	6.649941e-02	-6.613329e-02
5.000000e-01	8.250000e-01	2.690917e-01	5.084329e-02	-6.825691e-02
5.250000e-01	8.250000e-01	2.690986e-01	3.574250e-02	-6.955806e-02
5.500000e-01	8.250000e-01	2.673578e-01	2.113523e-02	-7.000887e-02
5.750000e-01	8.250000e-01	2.638181e-01	6.952367e-03	-6.959583e-02
6.000000e-01	8.250000e-01	2.584060e-01	-6.873833e-03	-6.831920e-02
6.250000e-01	8.250000e-01	2.510308e-01	-2.040391e-02	-6.619363e-02
6.500000e-01	8.250000e-01	2.415868e-01	-3.368967e-02	-6.324998e-02
6.750000e-01	8.250000e-01	2.299634e-01	-4.677624e-02	-5.953819e-02
7.000000e-01	8.250000e-01	2.160548e-01	-5.971471e-02	-5.513083e-02
7.250000e-01	8.250000e-01	1.997862e-01	-7.258918e-02	-5.012636e-02
7.500000e-01	8.250000e-01	1.811384e-01	-8.558077e-02	-4.465044e-02
7.750000e-01	8.250000e-01	1.601988e-01	-9.908771e-02	-3.885201e-02
8.000000e-01	8.250000e-01	1.371858e-01	-1.139754e-01	-3.288984e-02
8.250000e-01	8.250000e-01	1.124828e-01	-1.320552e-01	-2.690437e-02
8.500000e-01	8.250000e-01	8.648848e-02	-1.571351e-01	-2.097114e-02
8.750000e-01	8.250000e-01	5.924443e-02	-1.969746e-01	-1.503697e-02
9.000000e-01	8.250000e-01	2.956344e-02	-2.653371e-01	-8.863707e-03
9.250000e-01	8.250000e-01	-3.973069e-03	-3.766967e-01	-2.096085e-03
9.500000e-01	8.250000e-01	-3.639798e-02	-5.148077e-01	5.140338e-03
9.750000e-01	8.250000e-01	-4.393425e-02	-5.345855e-01	1.103944e-02
1.000000e+00	8.250000e-01	0.000000e+00	-2.420756e-01	1.136966e-02
0.000000e+00	8.500000e-01	0.000000e+00	5.031443e-03	-2.193784e-02
2.500000e-02	8.500000e-01	-5.872595e-04	2.606333e-02	-2.151409e-02
5.000000e-02	8.500000e-01	1.334218e-03	6.103602e-02	-2.118868e-02
7.500000e-02	8.500000e-01	8.924748e-03	9.915236e-02	-2.034528e-02
1.000000e-01	8.500000e-01	2.296957e-02	1.348330e-01	-1.895635e-02
1.250000e-01	8.500000e-01	4.234037e-02	1.636335e-01	-1.731539e-02
1.500000e-01	8.500000e-01	6.527109e-02	1.836113e-01	-1.592949e-02
1.750000e-01	8.500000e-01	9.017190e-02	1.950096e-01	-1.530374e-02
2.000000e-01	8.500000e-01	1.158119e-01	1.990859e-01	-1.578546e-02
2.250000e-01	8.500000e-01	1.412402e-01	1.972675e-01	-1.751665e-02
2.500000e-01	8.500000e-01	1.657000e-01	1.908375e-01	-2.045578e-02
2.750000e-01	8.500000e-01	1.885982e-01	1.809023e-01	-2.442609e-02
3.000000e-01	8.500000e-01	2.095067e-01	1.684263e-01	-2.916826e-02
3.250000e-01	8.500000e-01	2.281598e-01	1.542482e-01	-3.438794e-02
3.500000e-01	8.500000e-01	2.444341e-01	1.390750e-01	-3.979308e-02
3.750000e-01	8.500000e-01	2.583134e-01	1.234706e-01	-4.511889e-02
4.000000e-01	8.500000e-01	2.698488e-01	1.078546e-01	-5.014074e-02
4.250000e-01	8.500000e-01	2.791231e-01	9.251405e-02	-5.467759e-02
4.500000e-01	8.500000e-01	2.862238e-01	7.762430e-02	-5.858944e-02
4.750000e-01	8.500000e-01	2.912255e-01	6.327451e-02	-6.177177e-02
5.000000e-01	8.500000e-01	2.941808e-01	4.949241e-02	-6.414932e-02
5.250000e-01	8.500000e-01	2.951165e-01	3.626608e-02	-6.567059e-02
5.500000e-01	8.500000e-01	2.940333e-01	2.356069e-02	-6.630354e-02
5.750000e-01	8.500000e-01	2.909087e-01	1.133148e-02	-6.603273e-02
6.000000e-01	8.500000e-01	2.856981e-01	-4.686726e-04	-6.485786e-02
6.250000e-01	8.500000e-01	2.783422e-01	-1.188399e-02	-6.279348e-02
6.500000e-01	8.500000e-01	2.687682e-01	-2.295773e-02	-5.986990e-02
6.750000e-01	8.500000e-01	2.569065e-01	-3.373707e-02	-5.613479e-02
7.000000e-01	8.500000e-01	2.426927e-01	-4.429422e-02	-5.165509e-02
7.250000e-01	8.500000e-01	2.261027e-01	-5.475841e-02	-4.651831e-02
7.500000e-01	8.500000e-01	2.071547e-01	-6.539187e-02	-4.083133e-02
7.750000e-01	8.500000e-01	1.859693e-01	-7.670521e-02	-3.471405e-02
8.000000e-01	8.500000e-01	1.627435e-01	-8.970136e-02	-2.828411e-02
8.250000e-01	8.500000e-01	1.378154e-01	-1.062720e-01	-2.162786e-02
8.500000e-01	8.500000e-01	1.114593e-01	-1.300755e-01	-1.475331e-02
8.750000e-01	8.500000e-01	8.370737e-02	-1.680746e-01	-7.525048e-03
9.000000e-01	8.500000e-01	5.326701e-02	-2.330228e-01	3.964548e-04
9.250000e-01	8.500000e-01	1.785159e-02	-3.417796e-01	9.495194e-03
9.500000e-01	8.500000e-01	-2.078055e-02	-4.911207e-01	1.967655e-02
9.750000e-01	8.500000e-01	-3.873806e-02	-5.497088e-01	2.837379e-02
1.000000e+00	8.500000e-01	0.000000e+00	-2.632218e-01	2.952055e-02
0.000000e+00	8.750000e-01	0.000000e+00	5.936965e-03	-2.144467e-02
2.500000e-02	8.750000e-01	-3.963243e-03	2.716200e-02	-2.104322e-02
5.000000e-02	8.750000e-01	-7.682911e-03	5.859859e-02	-2.067348e-02
7.500000e-02	8.750000e-01	-5.285625e-03	9.032770e-02	-1.949961e-02
1.000000e-01	8.750000e-01	5.273682e-03	1.192799e-01	-1.750658e-02
1.250000e-01	8.750000e-01	2.332040e-02	1.426555e-01	-1.507632e-02
1.500000e-01	8.750000e-01	4.689063e-02	1.590328e-01	-1.284087e-02
1.750000e-01	8.750000e-01	7.386505e-02	1.684985e-01	-1.141680e-02
2.000000e-01	8.750000e-01	1.024675e-01	1.719675e-01	-1.122359e-02
2.250000e-01	8.750000e-01	1.313368e-01	1.705602e-01	-1.243619e-02
2.500000e-01	8.750000e-01	1.594532e-01	1.653200e-01	-1.501915e-02
2.750000e-01	8.750000e-01	1.860628e-01	1.571529e-01	-1.878708e-02
3.000000e-01	8.750000e-01	2.106304e-01	1.468429e-01	-2.346478e-02
3.250000e-01	8.750000e-01	2.328073e-01	1.350683e-01	-2.873790e-02
3.500000e-01	8.750000e-01	2.524000e-01	1.224044e-01	-3.429172e-02
3.750000e-01	8.750000e-01	2.693348e-01	1.093195e-01	-3.983731e-02
4.000000e-01	8.750000e-01	2.836210e-01	9.617422e-02	-4.512600e-02
4.250000e-01	8.750000e-01	2.953175e-01	8.322776e-02	-4.995460e-02
4.500000e-01	8.750000e-01	3.045051e-01	7.065103e-02	-5.416411e-02
4.750000e-01	8.750000e-01	3.112681e-01	5.854415e-02	-5.763498e-02
5.000000e-01	8.750000e-01	3.156800e-01	4.695397e-02	-6.028105e-02
5.250000e-01	8.750000e-01	3.178000e-01	3.589143e-02	-6.204360e-02
5.500000e-01	8.750000e-01	3.176664e-01	2.534416e-02	-6.288641e-02
5.750000e-01	8.750000e-01	3.153028e-01	1.528833e-02	-6.279207e-02
6.000000e-01	8.750000e-01	3.107128e-01	5.692990e-03	-6.175950e-02
6.250000e-01	8.750000e-01	3.038955e-01	-3.474338e-03	-5.980263e-02
6.500000e-01	8.750000e-01	2.948348e-01	-1.225489e-02	-5.694991e-02
6.750000e-01	8.750000e-01	2.835310e-01	-2.070234e-02	-5.324427e-02
7.000000e-01	8.750000e-01	2.699770e-01	-2.891340e-02	-4.874270e-02
7.250000e-01	8.750000e-01	2.542163e-01	-3.705457e-02	-4.351471e-02
7.500000e-01	8.750000e-01	2.362869e-01	-4.545162e-02	-3.763737e-02
7.750000e-01	8.750000e-01	2.163238e-01	-5.468173e-02	-3.118507e-02
8.000000e-01	8.750000e-01	1.944157e-01	-6.582763e-02	-2.420927e-02
8.250000e-01	8.750000e-01	1.707744e-01	-8.077811e-02	-1.670506e-02
8.500000e-01	8.750000e-01	1.453338e-01	-1.030351e-01	-8.557271e-03
8.750000e-01	8.750000e-01	1.179317e-01	-1.387910e-01	5.286191e-04
9.000000e-01	8.750000e-01	8.691054e-02	-1.994907e-01	1.108563e-02
9.250000e-01	8.750000e-01	4.952149e-02	-3.026589e-01	2.379760e-02
9.500000e-01	8.750000e-01	3.530751e-03	-4.582301e-01	3.865026e-02
9.750000e-01	8.750000e-01	-2.849595e-02	-5.553732e-01	5.194774e-02
1.000000e+00	8.750000e-01	0.000000e+00	-2.808137e-01	5.476212e-02
0.000000e+00	9.000000e-01	0.000000e+00	8.991858e-03	-2.120175e-02
2.500000e-02	9.000000e-01	-9.933510e-03	3.374053e-02	-2.083440e-02
5.000000e-02	9.000000e-01	-2.201773e-02	6.235264e-02	-2.035386e-02
7.500000e-02	9.000000e-01	-2.581793e-02	8.619006e-02	-1.869552e-02
1.000000e-01	9.000000e-01	-1.867470e-02	1.062214e-01	-1.597720e-02
1.250000e-01	9.000000e-01	-1.523120e-03	1.220112e-01	-1.272614e-02
1.500000e-01	9.000000e-01	2.307240e-02	1.330617e-01	-9.700294e-03
1.750000e-01	9.000000e-01	5.235074e-02	1.394283e-01	-7.593293e-03
2.000000e-01	9.000000e-01	8.401009e-02	1.416102e-01	-6.857908e-03
2.250000e-01	9.000000e-01	1.163199e-01	1.402786e-01	-7.674767e-03
2.500000e-01	9.000000e-01	1.480284e-01	1.361090e-01	-1.000021e-02
2.750000e-01	9.000000e-01	1.782451e-01	1.297233e-01	-1.363532e-02
3.000000e-01	9.000000e-01	2.063527e-01	1.216807e-01	-1.828983e-02
3.250000e-01	9.000000e-01	2.319465e-01	1.124783e-01	-2.363369e-02
3.500000e-01	9.000000e-01	2.547897e-01	1.025478e-01	-2.933550e-02
3.750000e-01	9.000000e-01	2.747746e-01	9.225032e-02	-3.508867e-02
4.000000e-01	9.000000e-01	2.918868e-01	8.187300e-02	-4.062654e-02
4.250000e-01	9.000000e-01	3.061751e-01	7.163132e-02	-4.572861e-02
4.500000e-01	9.000000e-01	3.177231e-01	6.167530e-02	-5.022051e-02
4.750000e-01	9.000000e-01	3.266336e-01	5.210126e-02	-5.397003e-02
5.000000e-01	9.000000e-01	3.330085e-01	4.296202e-02	-5.688142e-02
5.250000e-01	9.000000e-01	3.369494e-01	3.428103e-02	-5.888942e-02
5.500000e-01	9.000000e-01	3.385405e-01	2.605887e-02	-5.995379e-02
5.750000e-01	9.000000e-01	3.378652e-01	1.828566e-02	-6.005491e-02
6.000000e-01	9.000000e-01	3.349824e-01	1.093886e-02	-5.919037e-02
6.250000e-01	9.000000e-01	3.299632e-01	3.993645e-03	-5.737253e-02
6.500000e-01	9.000000e-01	3.228468e-01	-2.594401e-03	-5.462629e-02
6.750000e-01	9.000000e-01	3.137105e-01	-8.881251e-03	-5.098731e-02
7.000000e-01	9.000000e-01	3.025795e-01	-1.498228e-02	-4.649843e-02
7.250000e-01	9.000000e-01	2.895567e-01	-2.107205e-02	-4.120482e-02
7.500000e-01	9.000000e-01	2.746351e-01	-2.750407e-02	-3.514305e-02
7.750000e-01	9.000000e-01	2.579382e-01	-3.483972e-02	-2.832507e-02
8.000000e-01	9.000000e-01	2.393203e-01	-4.415880e-02	-2.070616e-02
8.250000e-01	9.000000e-01	2.188255e-01	-5.719787e-02	-1.214107e-02
8.500000e-01	9.000000e-01	1.957933e-01	-7.724146e-02	-2.306584e-03
8.750000e-01	9.000000e-01	1.697324e-01	-1.096608e-01	9.378901e-03
9.000000e-01	9.000000e-01	1.380550e-01	-1.646226e-01	2.382784e-02
9.250000e-01	9.000000e-01	9.792703e-02	-2.584103e-01	4.209386e-02
9.500000e-01	9.000000e-01	4.250030e-02	-4.131162e-01	6.444052e-02
9.750000e-01	9.000000e-01	-9.579413e-03	-5.461857e-01	8.566692e-02
1.000000e+00	9.000000e-01	0.000000e+00	-2.917177e-01	9.186240e-02
0.000000e+00	9.250000e-01	0.000000e+00	1.586741e-02	-2.169916e-02
2.500000e-02	9.250000e-01	-2.039759e-02	4.917352e-02	-2.140984e-02
5.000000e-02	9.250000e-01	-4.632032e-02	7.447672e-02	-2.065559e-02
7.500000e-02	9.250000e-01	-5.697184e-02	8.697842e-02	-1.816879e-02
1.000000e-01	9.250000e-01	-5.077750e-02	9.497890e-02	-1.452293e-02
1.250000e-01	9.250000e-01	-3.197572e-02	1.009025e-01	-1.040968e-02
1.500000e-01	9.250000e-01	-4.686029e-03	1.051533e-01	-6.683719e-03
1.750000e-01	9.250000e-01	2.775361e-02	1.075557e-01	-4.055008e-03
2.000000e-01	9.250000e-01	6.281591e-02	1.079937e-01	-2.952705e-03
2.250000e-01	9.250000e-01	9.866053e-02	1.065380e-01	-3.528130e-03
2.500000e-01	9.250000e-01	1.339736e-01	1.033916e-01	-5.714168e-03
2.750000e-01	9.250000e-01	1.678296e-01	9.882624e-02	-9.295213e-03
3.000000e-01	9.250000e-01	1.995899e-01	9.313994e-02	-1.396897e-02
3.250000e-01	9.250000e-01	2.288352e-01	8.663047e-02	-1.939551e-02
3.500000e-01	9.250000e-01	2.553142e-01	7.957608e-02	-2.523381e-02
3.750000e-01	9.250000e-01	2.789073e-01	7.222273e-02	-3.116680e-02
4.000000e-01	9.250000e-01	2.995893e-01	6.477455e-02	-3.691645e-02
4.250000e-01	9.250000e-01	3.174063e-01	5.739258e-02	-4.225072e-02
4.500000e-01	9.250000e-01	3.324440e-01	5.019388e-02	-4.698429e-02
4.750000e-01	9.250000e-01	3.448194e-01	4.326019e-02	-5.097552e-02
5.000000e-01	9.250000e-01	3.546518e-01	3.663956e-02	-5.412111e-02
5.250000e-01	9.250000e-01	3.620741e-01	3.036066e-02	-5.635037e-02
5.500000e-01	9.250000e-01	3.671986e-01	2.442928e-02	-5.761935e-02
5.750000e-01	9.250000e-01	3.701528e-01	1.884702e-02	-5.790613e-02
6.000000e-01	9.250000e-01	3.710253e-01	1.359507e-02	-5.720625e-02
6.250000e-01	9.250000e-01	3.699398e-01	8.660663e-03	-5.552961e-02
6.500000e-01	9.250000e-01	3.669526e-01	3.996520e-03	-5.289606e-02
6.750000e-01	9.250000e-01	3.621941e-01	-4.371558e-04	-4.933231e-02
7.000000e-01	9.250000e-01	3.556669e-01	-4.762697e-03	-4.486387e-02
7.250000e-01	9.250000e-01	3.475115e-01	-9.114265e-03	-3.950737e-02
7.500000e-01	9.250000e-01	3.376025e-01	-1.383817e-02	-3.324972e-02
7.750000e-01	9.250000e-01	3.260509e-01	-1.937312e-02	-2.602530e-02
8.000000e-01	9.250000e-01	3.123824e-01	-2.672220e-02	-1.766047e-02
8.250000e-01	9.250000e-01	2.965043e-01	-3.725932e-02	-7.812862e-03
8.500000e-01	9.250000e-01	2.769785e-01	-5.395126e-02	4.161589e-03
8.750000e-01	9.250000e-01	2.529254e-01	-8.106277e-02	1.931415e-02
9.000000e-01	9.250000e-01	2.201668e-01	-1.276959e-01	3.926375e-02
9.250000e-01	9.250000e-01	1.755141e-01	-2.071152e-01	6.582927e-02
9.500000e-01	9.250000e-01	1.075237e-01	-3.507373e-01	1.001605e-01
9.750000e-01	9.250000e-01	2.577211e-02	-5.128810e-01	1.357187e-01
1.000000e+00	9.250000e-01	0.000000e+00	-2.903931e-01	1.489773e-01
0.000000e+00	9.500000e-01	0.000000e+00	2.938620e-02	-2.452868e-02
2.500000e-02	9.500000e-01	-6.032725e-02	8.005428e-02	-2.406708e-02
5.000000e-02	9.500000e-01	-7.974103e-02	9.892022e-02	-2.248050e-02
7.500000e-02	9.500000e-01	-7.374341e-02	9.064057e-02	-1.854934e-02
1.000000e-01	9.500000e-01	-5.370627e-02	8.121873e-02	-1.354406e-02
1.250000e-01	9.500000e-01	-2.522438e-02	7.591336e-02	-8.465280e-03
1.500000e-01	9.500000e-01	8.607873e-03	7.332636e-02	-4.127410e-03
1.750000e-01	9.500000e-01	4.568634e-02	7.192075e-02	-1.133604e-03
2.000000e-01	9.500000e-01	8.439928e-02	7.069826e-02	1.786517e-04
2.250000e-01	9.500000e-01	1.234826e-01	6.911651e-02	-2.822682e-04
2.500000e-01	9.500000e-01	1.619549e-01	6.693634e-02	-2.416019e-03
2.750000e-01	9.500000e-01	1.990691e-01	6.410423e-02	-5.990582e-03
3.000000e-01	9.500000e-01	2.342729e-01	6.067311e-02	-1.069623e-02
3.250000e-01	9.500000e-01	2.671770e-01	5.675271e-02	-1.618943e-02
3.500000e-01	9.500000e-01	2.975268e-01	5.247511e-02	-2.212614e-02
3.750000e-01	9.500000e-01	3.251805e-01	4.797530e-02	-2.818543e-02
4.000000e-01	9.500000e-01	3.500819e-01	4.337458e-02	-3.408403e-02
4.250000e-01	9.500000e-01	3.722453e-01	3.877757e-02	-3.958371e-02
4.500000e-01	9.500000e-01	3.917275e-01	3.426342e-02	-4.449253e-02
4.750000e-01	9.500000e-01	4.086237e-01	2.989475e-02	-4.866270e-02
5.000000e-01	9.500000e-01	4.230386e-01	2.570850e-02	-5.198553e-02
5.250000e-01	9.500000e-01	4.350985e-01	2.173538e-02	-5.438615e-02
5.500000e-01	9.500000e-01	4.449153e-01	1.798102e-02	-5.581733e-02
5.750000e-01	9.500000e-01	4.526225e-01	1.445936e-02	-5.625484e-02
6.000000e-01	9.500000e-01	4.583170e-01	1.115179e-02	-5.569164e-02
6.250000e-01	9.500000e-01	4.621335e-01	8.065660e-03	-5.413465e-02
6.500000e-01	9.500000e-01	4.641356e-01	5.149909e-03	-5.159778e-02
6.750000e-01	9.500000e-01	4.644592e-01	2.402182e-03	-4.809818e-02
7.000000e-01	9.500000e-01	4.630979e-01	-3.029553e-04	-4.364257e-02
7.250000e-01	9.500000e-01	4.601733e-01	-3.011926e-03	-3.821749e-02
7.500000e-01	9.500000e-01	4.555051e-01	-6.048832e-03	-3.175495e-02
7.750000e-01	9.500000e-01	4.491201e-01	-9.626138e-03	-2.410246e-02
8.000000e-01	9.500000e-01	4.403754e-01	-1.461978e-02	-1.493281e-02
8.250000e-01	9.500000e-01	4.289114e-01	-2.180259e-02	-3.659778e-03
8.500000e-01	9.500000e-01	4.128252e-01	-3.367217e-02	1.078840e-02
8.750000e-01	9.500000e-01	3.904251e-01	-5.285949e-02	3.013517e-02
9.000000e-01	9.500000e-01	3.563109e-01	-8.722237e-02	5.715862e-02
9.250000e-01	9.500000e-01	3.048399e-01	-1.457787e-01	9.527383e-02
9.500000e-01	9.500000e-01	2.217304e-01	-2.633885e-01	1.480867e-01
9.750000e-01	9.500000e-01	9.702469e-02	-4.386704e-01	2.102971e-01
1.000000e+00	9.500000e-01	0.000000e+00	-2.659456e-01	2.386933e-01
0.000000e+00	9.750000e-01	0.000000e+00	7.619131e-02	-3.790171e-02
2.500000e-02	9.750000e-01	2.938379e-02	1.289078e-01	-3.154152e-02
5.000000e-02	9.750000e-01	8.004939e-02	8.788598e-02	-2.277187e-02
7.500000e-02	9.750000e-01	1.282990e-01	6.093678e-02	-1.724857e-02
1.000000e-01	9.750000e-01	1.706849e-01	4.645308e-02	-1.163238e-02
1.250000e-01	9.750000e-01	2.095128e-01	3.858177e-02	-6.267382e-03
1.500000e-01	9.750000e-01	2.465935e-01	3.423630e-02	-1.805256e-03
1.750000e-01	9.750000e-01	2.828345e-01	3.175843e-02	1.236575e-03
2.000000e-01	9.750000e-01	3.185099e-01	3.019214e-02	2.567257e-03
2.250000e-01	9.750000e-01	3.535289e-01	2.897777e-02	2.115760e-03
2.500000e-01	9.750000e-01	3.876229e-01	2.780120e-02	-1.262950e-05
2.750000e-01	9.750000e-01	4.204623e-01	2.650515e-02	-3.588687e-03
3.000000e-01	9.750000e-01	4.517248e-01	2.502982e-02	-8.308041e-03
3.250000e-01	9.750000e-01	4.811336e-01	2.337506e-02	-1.383206e-02
3.500000e-01	9.750000e-01	5.084763e-01	2.157182e-02	-1.981974e-02
3.750000e-01	9.750000e-01	5.336080e-01	1.966743e-02	-2.595072e-02
4.000000e-01	9.750000e-01	5.564514e-01	1.771011e-02	-3.194018e-02
4.250000e-01	9.750000e-01	5.769827e-01	1.574776e-02	-3.754663e-02
4.500000e-01	9.750000e-01	5.952294e-01	1.381650e-02	-4.257403e-02
4.750000e-01	9.750000e-01	6.112468e-01	1.195030e-02	-4.687022e-02
5.000000e-01	9.750000e-01	6.251249e-01	1.016595e-02	-5.032244e-02
5.250000e-01	9.750000e-01	6.369562e-01	8.484993e-03	-5.285233e-02
5.500000e-01	9.750000e-01	6.468610e-01	6.905986e-03	-5.440980e-02
5.750000e-01	9.750000e-01	6.549377e-01	5.445662e-03	-5.496813e-02
6.000000e-01	9.750000e-01	6.613207e-01	4.083996e-03	-5.451785e-02
6.250000e-01	9.750000e-01	6.660894e-01	2.841312e-03	-5.306255e-02
6.500000e-01	9.750000e-01	6.693858e-01	1.669250e-03	-5.061104e-02
6.750000e-01	9.750000e-01	6.712383e-01	5.981442e-04	-4.717137e-02
7.000000e-01	9.750000e-01	6.717863e-01	-4.802324e-04	-4.273476e-02
7.250000e-01	9.750000e-01	6.709329e-01	-1.525958e-03	-3.726034e-02
7.500000e-01	9.750000e-01	6.687712e-01	-2.790493e-03	-3.063369e-02
7.750000e-01	9.750000e-01	6.648802e-01	-4.250079e-03	-2.262184e-02
8.000000e-01	9.750000e-01	6.591404e-01	-6.521202e-03	-1.276059e-02
8.250000e-01	9.750000e-01	6.502548e-01	-9.717919e-03	-2.248758e-04
8.500000e-01	9.750000e-01	6.373315e-01	-1.547479e-02	1.647773e-02
8.750000e-01	9.750000e-01	6.165757e-01	-2.455907e-02	3.983537e-02
9.000000e-01	9.750000e-01	5.844643e-01	-4.212197e-02	7.410110e-02
9.250000e-01	9.750000e-01	5.293452e-01	-7.254651e-02	1.256425e-01
9.500000e-01	9.750000e-01	4.386772e-01	-1.429368e-01	2.039068e-01
9.750000e-01	9.750000e-01	2.659456e-01	-2.911592e-01	3.101149e-01
1.000000e+00	9.750000e-01	0.000000e+00	-1.933684e-01	3.662815e-01
0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	-4.558218e-02
2.500000e-02	1.000000e+00	5.761906e-01	0.000000e+00	-3.694093e-02
5.000000e-02	1.000000e+00	6.289063e-01	0.000000e+00	-2.162627e-02
7.500000e-02	1.000000e+00	6.640751e-01	0.000000e+00	-1.542042e-02
1.000000e-01	1.000000e+00	6.898415e-01	0.000000e+00	-1.002535e-02
1.250000e-01	1.000000e+00	7.105266e-01	0.000000e+00	-4.895390e-03
1.500000e-01	1.000000e+00	7.284218e-01	0.000000e+00	-5.951626e-04
1.750000e-01	1.000000e+00	7.447615e-01	0.000000e+00	2.346980e-03
2.000000e-01	1.000000e+00	7.601789e-01	0.000000e+00	3.623036e-03
2.250000e-01	1.000000e+00	7.749524e-01	0.000000e+00	3.146942e-03
2.500000e-01	1.000000e+00	7.891555e-01	0.000000e+00	1.011269e-03
2.750000e-01	1.000000e+00	8.027526e-01	0.000000e+00	-2.565032e-03
3.000000e-01	1.000000e+00	8.156599e-01	0.000000e+00	-7.285305e-03
3.250000e-01	1.000000e+00	8.277818e-01	0.000000e+00	-1.281614e-02
3.500000e-01	1.000000e+00	8.390345e-01	0.000000e+00	-1.881949e-02
3.750000e-01	1.000000e+00	8.493534e-01	0.000000e+00	-2.497612e-02
4.000000e-01	1.000000e+00	8.587019e-01	0.000000e+00	-3.100086e-02
4.250000e-01	1.000000e+00	8.670635e-01	0.000000e+00	-3.665090e-02
4.500000e-01	1.000000e+00	8.744497e-01	0.000000e+00	-4.172843e-02
4.750000e-01	1.000000e+00	8.808802e-01	0.000000e+00	-4.607923e-02
5.000000e-01	1.000000e+00	8.864003e-01	0.000000e+00	-4.958873e-02
5.250000e-01	1.000000e+00	8.910464e-01	0.000000e+00	-5.217683e-02
